country,iso3,region,archetype,scenario,year,population_millions,coal_pct,oil_pct,gas_pct,nuclear_pct,hydro_pct,solar_pct,wind_pct,other_renewables_pct,renewables_total_pct,fossil_total_pct,clean_baseload_pct,fossil_ratio,coal_to_gas_ratio,pred_co2_per_capita_t,pred_co2_emissions_mt
UAE,ARE,MENA,Fossil-Heavy High Emitters,Accelerated,2026,9.7,2.59,44.42,43.93,2.5,0.02,4.97,1.44,0.13,6.56,90.94,2.52,13.8417,0.0589,24.06,233.38
UAE,ARE,MENA,Fossil-Heavy High Emitters,Accelerated,2027,9.764,0.0,42.42,43.62,2.8,0.12,7.44,3.24,0.36,11.16,86.04,2.92,7.7028,0.0,22.5238,219.92
UAE,ARE,MENA,Fossil-Heavy High Emitters,Accelerated,2028,9.829,0.0,40.42,40.72,3.1,0.22,9.92,5.04,0.58,15.76,81.14,3.32,5.1452,0.0,22.1053,217.27
UAE,ARE,MENA,Fossil-Heavy High Emitters,Accelerated,2029,9.894,0.0,38.42,37.82,3.4,0.32,12.39,6.84,0.8,20.36,76.24,3.72,3.7428,0.0,22.0213,217.88
UAE,ARE,MENA,Fossil-Heavy High Emitters,Accelerated,2030,9.96,0.0,36.42,34.92,3.7,0.42,14.87,8.64,1.03,24.96,71.34,4.12,2.857,0.0,19.786,197.07
Ukraine,UKR,Europe,Rapid Clean Energy Adopters,BAU,2026,38.9,4.04,33.51,25.72,9.25,4.56,7.42,9.12,6.39,27.49,63.27,13.81,2.3007,0.157,3.76,146.26
Ukraine,UKR,Europe,Rapid Clean Energy Adopters,BAU,2027,39.158,3.44,33.55,25.62,9.25,4.56,7.78,9.38,6.42,28.14,62.61,13.81,2.2243,0.1342,3.6471,142.81
Ukraine,UKR,Europe,Rapid Clean Energy Adopters,BAU,2028,39.417,2.84,33.59,25.53,9.25,4.56,8.13,9.64,6.45,28.79,61.96,13.81,2.1517,0.1112,3.6247,142.87
Ukraine,UKR,Europe,Rapid Clean Energy Adopters,BAU,2029,39.678,2.24,33.63,25.44,9.25,4.56,8.49,9.9,6.49,29.44,61.31,13.81,2.0822,0.088,3.5919,142.52
Ukraine,UKR,Europe,Rapid Clean Energy Adopters,BAU,2030,39.94,1.64,33.67,25.35,9.25,4.56,8.85,10.16,6.52,30.08,60.66,13.81,2.0158,0.0647,3.5452,141.6
Ukraine,UKR,Europe,Rapid Clean Energy Adopters,Moderate,2026,38.9,4.04,33.51,25.72,9.25,4.56,7.42,9.12,6.39,27.49,63.27,13.81,2.3007,0.157,3.76,146.26
Ukraine,UKR,Europe,Rapid Clean Energy Adopters,Moderate,2027,39.158,2.54,32.51,26.11,9.35,4.56,8.52,9.92,6.49,29.49,61.16,13.91,2.0732,0.0972,3.6237,141.9
Ukraine,UKR,Europe,Rapid Clean Energy Adopters,Moderate,2028,39.417,1.04,31.51,26.51,9.45,4.56,9.62,10.72,6.59,31.49,59.06,14.01,1.8749,0.0392,3.5452,139.74
Ukraine,UKR,Europe,Rapid Clean Energy Adopters,Moderate,2029,39.678,0.0,30.51,26.45,9.55,4.56,10.72,11.52,6.69,33.49,56.96,14.11,1.7003,0.0,3.2398,128.55
Ukraine,UKR,Europe,Rapid Clean Energy Adopters,Moderate,2030,39.94,0.0,29.51,25.35,9.65,4.56,11.82,12.32,6.79,35.49,54.86,14.21,1.5454,0.0,3.2398,129.4
Ukraine,UKR,Europe,Rapid Clean Energy Adopters,Accelerated,2026,38.9,4.04,33.51,25.72,9.25,4.56,7.42,9.12,6.39,27.49,63.27,13.81,2.3007,0.157,3.76,146.26
Ukraine,UKR,Europe,Rapid Clean Energy Adopters,Accelerated,2027,39.158,0.54,31.51,26.31,9.55,4.66,9.9,10.92,6.61,32.09,58.36,14.21,1.8181,0.0205,3.4285,134.25
Ukraine,UKR,Europe,Rapid Clean Energy Adopters,Accelerated,2028,39.417,0.0,29.51,23.95,9.85,4.76,12.37,12.72,6.84,36.69,53.46,14.61,1.4567,0.0,3.2398,127.7
Ukraine,UKR,Europe,Rapid Clean Energy Adopters,Accelerated,2029,39.678,0.0,27.51,21.05,10.15,4.86,14.84,14.52,7.06,41.29,48.56,15.01,1.1758,0.0,3.2321,128.24
Ukraine,UKR,Europe,Rapid Clean Energy Adopters,Accelerated,2030,39.94,0.0,25.51,18.15,10.45,4.96,17.32,16.32,7.29,45.89,43.66,15.41,0.9512,0.0,3.185,127.21
United Kingdom,GBR,Europe,Rapid Clean Energy Adopters,BAU,2026,68.6,0.15,31.08,35.13,7.66,0.28,6.01,15.37,4.31,25.97,66.36,7.94,2.5543,0.0043,4.06,278.52
United Kingdom,GBR,Europe,Rapid Clean Energy Adopters,BAU,2027,69.064,0.0,30.84,34.18,7.66,0.28,6.75,15.91,4.38,27.32,65.02,7.94,2.3786,0.0,4.06,280.4
United Kingdom,GBR,Europe,Rapid Clean Energy Adopters,BAU,2028,69.531,0.0,30.59,33.07,7.66,0.28,7.5,16.45,4.45,28.68,63.66,7.94,2.2192,0.0,4.06,282.3
United Kingdom,GBR,Europe,Rapid Clean Energy Adopters,BAU,2029,70.001,0.0,30.35,31.96,7.66,0.28,8.24,16.99,4.51,30.03,62.31,7.94,2.0741,0.0,4.06,284.2
United Kingdom,GBR,Europe,Rapid Clean Energy Adopters,BAU,2030,70.474,0.0,30.1,30.85,7.66,0.28,8.99,17.54,4.58,31.38,60.96,7.94,1.9416,0.0,4.06,286.12
United Kingdom,GBR,Europe,Rapid Clean Energy Adopters,Moderate,2026,68.6,0.15,31.08,35.13,7.66,0.28,6.01,15.37,4.31,25.97,66.36,7.94,2.5543,0.0043,4.06,278.52
United Kingdom,GBR,Europe,Rapid Clean Energy Adopters,Moderate,2027,69.064,0.0,30.08,34.19,7.76,0.28,7.11,16.17,4.41,27.97,64.27,8.04,2.297,0.0,4.06,280.4
United Kingdom,GBR,Europe,Rapid Clean Energy Adopters,Moderate,2028,69.531,0.0,29.08,33.09,7.86,0.28,8.21,16.97,4.51,29.97,62.17,8.14,2.0737,0.0,4.06,282.3
United Kingdom,GBR,Europe,Rapid Clean Energy Adopters,Moderate,2029,70.001,0.0,28.08,31.99,7.96,0.28,9.31,17.77,4.61,31.97,60.07,8.24,1.8784,0.0,4.0523,283.67
United Kingdom,GBR,Europe,Rapid Clean Energy Adopters,Moderate,2030,70.474,0.0,27.08,30.89,8.06,0.28,10.41,18.57,4.71,33.97,57.97,8.34,1.706,0.0,4.0523,285.58
United Kingdom,GBR,Europe,Rapid Clean Energy Adopters,Accelerated,2026,68.6,0.15,31.08,35.13,7.66,0.28,6.01,15.37,4.31,25.97,66.36,7.94,2.5543,0.0043,4.06,278.52
United Kingdom,GBR,Europe,Rapid Clean Energy Adopters,Accelerated,2027,69.064,0.0,29.08,32.39,7.96,0.38,8.49,17.17,4.54,30.57,61.47,8.34,2.0101,0.0,4.06,280.4
United Kingdom,GBR,Europe,Rapid Clean Energy Adopters,Accelerated,2028,69.531,0.0,27.08,29.49,8.26,0.48,10.96,18.97,4.76,35.17,56.57,8.74,1.608,0.0,4.0523,281.76
United Kingdom,GBR,Europe,Rapid Clean Energy Adopters,Accelerated,2029,70.001,0.0,25.08,26.59,8.56,0.58,13.44,20.77,4.98,39.77,51.67,9.14,1.2989,0.0,4.0052,280.37
United Kingdom,GBR,Europe,Rapid Clean Energy Adopters,Accelerated,2030,70.474,0.0,23.08,23.69,8.86,0.68,15.91,22.57,5.21,44.37,46.77,9.54,1.0539,0.0,4.0052,282.26
United States,USA,North America,Rapid Clean Energy Adopters,BAU,2026,343.1,5.95,35.04,36.18,7.77,3.08,6.0,5.07,0.9,15.05,77.17,10.85,5.1242,0.1644,13.97,4793.11
United States,USA,North America,Rapid Clean Energy Adopters,BAU,2027,345.406,5.11,34.91,36.84,7.77,3.08,6.18,5.2,0.92,15.38,76.85,10.85,4.994,0.1386,13.9611,4822.25
United States,USA,North America,Rapid Clean Energy Adopters,BAU,2028,347.727,4.27,34.77,37.49,7.77,3.08,6.36,5.33,0.93,15.71,76.52,10.85,4.8686,0.1138,13.836,4811.15
United States,USA,North America,Rapid Clean Energy Adopters,BAU,2029,350.064,3.43,34.63,38.13,7.77,3.08,6.54,5.46,0.95,16.04,76.19,10.85,4.7484,0.0898,13.7175,4802.0
United States,USA,North America,Rapid Clean Energy Adopters,BAU,2030,352.416,2.58,34.5,38.78,7.77,3.08,6.72,5.6,0.97,16.36,75.86,10.85,4.633,0.0666,13.685,4822.81
United States,USA,North America,Rapid Clean Energy Adopters,Moderate,2026,343.1,5.95,35.04,36.18,7.77,3.08,6.0,5.07,0.9,15.05,77.17,10.85,5.1242,0.1644,13.97,4793.11
United States,USA,North America,Rapid Clean Energy Adopters,Moderate,2027,345.406,4.45,34.04,36.59,7.87,3.08,7.1,5.87,1.0,17.05,75.08,10.95,4.4009,0.1216,13.8079,4769.33
United States,USA,North America,Rapid Clean Energy Adopters,Moderate,2028,347.727,2.95,33.04,36.99,7.97,3.08,8.2,6.67,1.1,19.05,72.98,11.05,3.829,0.0797,13.3682,4648.48
United States,USA,North America,Rapid Clean Energy Adopters,Moderate,2029,350.064,1.45,32.04,37.39,8.07,3.08,9.3,7.47,1.2,21.05,70.88,11.15,3.3656,0.0388,13.3344,4667.89
United States,USA,North America,Rapid Clean Energy Adopters,Moderate,2030,352.416,0.0,31.04,37.74,8.17,3.08,10.4,8.27,1.3,23.05,68.78,11.25,2.9827,0.0,12.93,4556.74
United States,USA,North America,Rapid Clean Energy Adopters,Accelerated,2026,343.1,5.95,35.04,36.18,7.77,3.08,6.0,5.07,0.9,15.05,77.17,10.85,5.1242,0.1644,13.97,4793.11
United States,USA,North America,Rapid Clean Energy Adopters,Accelerated,2027,345.406,2.45,33.04,36.79,8.07,3.18,8.48,6.87,1.12,19.65,72.28,11.25,3.6765,0.0666,13.3513,4611.62
United States,USA,North America,Rapid Clean Energy Adopters,Accelerated,2028,347.727,0.0,31.04,36.34,8.37,3.28,10.95,8.67,1.35,24.25,67.38,11.65,2.7774,0.0,12.8897,4482.1
United States,USA,North America,Rapid Clean Energy Adopters,Accelerated,2029,350.064,0.0,29.04,33.44,8.67,3.38,13.43,10.47,1.58,28.85,62.48,12.05,2.1649,0.0,12.8811,4509.21
United States,USA,North America,Rapid Clean Energy Adopters,Accelerated,2030,352.416,0.0,27.04,30.54,8.97,3.48,15.9,12.27,1.8,33.45,57.58,12.45,1.7209,0.0,12.8734,4536.79
Venezuela,VEN,LatAm,Nuclear & Hydro Baseloaders,BAU,2026,28.7,2.9,38.79,13.82,2.74,24.5,5.32,6.32,5.61,41.75,55.51,27.24,1.3293,0.2097,4.38,125.71
Venezuela,VEN,LatAm,Nuclear & Hydro Baseloaders,BAU,2027,28.893,2.83,38.42,13.99,2.74,24.5,5.46,6.42,5.62,42.01,55.25,27.24,1.3148,0.2023,4.337,125.31
Venezuela,VEN,LatAm,Nuclear & Hydro Baseloaders,BAU,2028,29.088,2.76,38.06,14.17,2.74,24.5,5.61,6.53,5.64,42.27,54.99,27.24,1.3005,0.195,4.3236,125.76
Venezuela,VEN,LatAm,Nuclear & Hydro Baseloaders,BAU,2029,29.284,2.7,37.69,14.34,2.74,24.5,5.75,6.63,5.65,42.53,54.73,27.24,1.2864,0.188,4.3355,126.96
Venezuela,VEN,LatAm,Nuclear & Hydro Baseloaders,BAU,2030,29.481,2.63,37.32,14.51,2.74,24.5,5.89,6.74,5.66,42.8,54.46,27.24,1.2724,0.1811,3.9966,117.82
Venezuela,VEN,LatAm,Nuclear & Hydro Baseloaders,Moderate,2026,28.7,2.9,38.79,13.82,2.74,24.5,5.32,6.32,5.61,41.75,55.51,27.24,1.3293,0.2097,4.38,125.71
Venezuela,VEN,LatAm,Nuclear & Hydro Baseloaders,Moderate,2027,28.893,1.4,37.79,14.22,2.84,24.5,6.42,7.12,5.71,43.75,53.41,27.34,1.2205,0.0984,4.2016,121.4
Venezuela,VEN,LatAm,Nuclear & Hydro Baseloaders,Moderate,2028,29.088,0.0,36.79,14.52,2.94,24.5,7.52,7.92,5.81,45.75,51.31,27.44,1.1213,0.0,3.4264,99.67
Venezuela,VEN,LatAm,Nuclear & Hydro Baseloaders,Moderate,2029,29.284,0.0,35.79,13.42,3.04,24.5,8.62,8.72,5.91,47.75,49.21,27.54,1.0304,0.0,3.3776,98.91
Venezuela,VEN,LatAm,Nuclear & Hydro Baseloaders,Moderate,2030,29.481,0.0,34.79,12.32,3.14,24.5,9.72,9.52,6.01,49.75,47.11,27.64,0.9467,0.0,3.2143,94.76
Venezuela,VEN,LatAm,Nuclear & Hydro Baseloaders,Accelerated,2026,28.7,2.9,38.79,13.82,2.74,24.5,5.32,6.32,5.61,41.75,55.51,27.24,1.3293,0.2097,4.38,125.71
Venezuela,VEN,LatAm,Nuclear & Hydro Baseloaders,Accelerated,2027,28.893,0.0,36.79,13.82,3.04,24.6,7.8,8.12,5.84,46.35,50.61,27.64,1.0917,0.0,3.3985,98.19
Venezuela,VEN,LatAm,Nuclear & Hydro Baseloaders,Accelerated,2028,29.088,0.0,34.79,10.92,3.34,24.7,10.27,9.92,6.06,50.95,45.71,28.04,0.897,0.0,3.1871,92.71
Venezuela,VEN,LatAm,Nuclear & Hydro Baseloaders,Accelerated,2029,29.284,0.0,32.79,8.02,3.64,24.8,12.74,11.72,6.28,55.55,40.81,28.44,0.7345,0.0,2.9653,86.84
Venezuela,VEN,LatAm,Nuclear & Hydro Baseloaders,Accelerated,2030,29.481,0.0,30.79,5.12,3.94,24.9,15.22,13.52,6.51,60.15,35.91,28.84,0.5969,0.0,2.5823,76.13
Vietnam,VNM,Asia,Slow Transition / Coal Reliant,BAU,2026,102.4,25.39,30.27,17.31,3.62,10.91,6.11,3.16,3.23,23.41,72.97,14.53,3.1157,1.4659,4.58,468.99
Vietnam,VNM,Asia,Slow Transition / Coal Reliant,BAU,2027,103.083,25.18,30.24,17.55,3.62,10.91,6.11,3.16,3.23,23.41,72.97,14.53,3.1157,1.4345,4.4544,459.17
Vietnam,VNM,Asia,Slow Transition / Coal Reliant,BAU,2028,103.77,24.98,30.22,17.78,3.62,10.91,6.11,3.16,3.23,23.41,72.97,14.53,3.1157,1.4039,4.4544,462.23
Vietnam,VNM,Asia,Slow Transition / Coal Reliant,BAU,2029,104.461,24.77,30.19,18.02,3.62,10.91,6.11,3.16,3.23,23.41,72.97,14.53,3.1157,1.3741,4.4544,465.31
Vietnam,VNM,Asia,Slow Transition / Coal Reliant,BAU,2030,105.158,24.56,30.16,18.25,3.62,10.91,6.11,3.16,3.23,23.41,72.97,14.53,3.1157,1.345,4.4544,468.42
Vietnam,VNM,Asia,Slow Transition / Coal Reliant,Moderate,2026,102.4,25.39,30.27,17.31,3.62,10.91,6.11,3.16,3.23,23.41,72.97,14.53,3.1157,1.4659,4.58,468.99
Vietnam,VNM,Asia,Slow Transition / Coal Reliant,Moderate,2027,103.083,23.89,29.27,17.71,3.72,10.91,7.21,3.96,3.33,25.41,70.87,14.63,2.788,1.3482,4.3952,453.07
Vietnam,VNM,Asia,Slow Transition / Coal Reliant,Moderate,2028,103.77,22.39,28.27,18.11,3.82,10.91,8.31,4.76,3.43,27.41,68.77,14.73,2.508,1.2357,4.3753,454.02
Vietnam,VNM,Asia,Slow Transition / Coal Reliant,Moderate,2029,104.461,20.89,27.27,18.51,3.92,10.91,9.41,5.56,3.53,29.41,66.67,14.83,2.2661,1.128,4.3602,455.47
Vietnam,VNM,Asia,Slow Transition / Coal Reliant,Moderate,2030,105.158,19.39,26.27,18.91,4.02,10.91,10.51,6.36,3.63,31.41,64.57,14.93,2.0551,1.0248,4.2905,451.18
Vietnam,VNM,Asia,Slow Transition / Coal Reliant,Accelerated,2026,102.4,25.39,30.27,17.31,3.62,10.91,6.11,3.16,3.23,23.41,72.97,14.53,3.1157,1.4659,4.58,468.99
Vietnam,VNM,Asia,Slow Transition / Coal Reliant,Accelerated,2027,103.083,21.89,28.27,17.91,3.92,11.01,8.59,4.96,3.46,28.01,68.07,14.93,2.4293,1.2215,4.3753,451.02
Vietnam,VNM,Asia,Slow Transition / Coal Reliant,Accelerated,2028,103.77,18.39,26.27,18.51,4.22,11.11,11.06,6.76,3.68,32.61,63.17,15.33,1.9365,0.993,4.2905,445.23
Vietnam,VNM,Asia,Slow Transition / Coal Reliant,Accelerated,2029,104.461,14.89,24.27,19.11,4.52,11.21,13.54,8.56,3.9,37.21,58.27,15.73,1.5656,0.7788,4.2596,444.96
Vietnam,VNM,Asia,Slow Transition / Coal Reliant,Accelerated,2030,105.158,11.39,22.27,19.71,4.82,11.31,16.01,10.36,4.13,41.81,53.37,16.13,1.2762,0.5776,4.1829,439.87
