year_month,year,month,region,temp_anomaly_c,temp_anomaly_baseline,co2_ppm,has_co2_ppm,temp_anomaly_roll12m
2012-09,2012,9,Southern_Hemisphere,0.503,1951-1980,,0,0.4054
2012-10,2012,10,Southern_Hemisphere,0.446,1951-1980,,0,0.4112
2012-11,2012,11,Southern_Hemisphere,0.449,1951-1980,,0,0.4198
2012-12,2012,12,Southern_Hemisphere,0.482,1951-1980,,0,0.4255
2013-01,2013,1,Southern_Hemisphere,0.53,1951-1980,,0,0.4353
2013-02,2013,2,Southern_Hemisphere,0.524,1951-1980,,0,0.4536
2013-03,2013,3,Southern_Hemisphere,0.503,1951-1980,,0,0.4688
2013-04,2013,4,Southern_Hemisphere,0.448,1951-1980,,0,0.4682
2013-05,2013,5,Southern_Hemisphere,0.522,1951-1980,,0,0.4789
2013-06,2013,6,Southern_Hemisphere,0.505,1951-1980,,0,0.494
2013-07,2013,7,Southern_Hemisphere,0.424,1951-1980,,0,0.4888
2013-08,2013,8,Southern_Hemisphere,0.418,1951-1980,,0,0.4795
2013-09,2013,9,Southern_Hemisphere,0.491,1951-1980,,0,0.4785
2013-10,2013,10,Southern_Hemisphere,0.552,1951-1980,,0,0.4873
2013-11,2013,11,Southern_Hemisphere,0.477,1951-1980,,0,0.4897
2013-12,2013,12,Southern_Hemisphere,0.429,1951-1980,,0,0.4852
2014-01,2014,1,Southern_Hemisphere,0.57,1951-1980,,0,0.4886
2014-02,2014,2,Southern_Hemisphere,0.527,1951-1980,,0,0.4888
2014-03,2014,3,Southern_Hemisphere,0.504,1951-1980,,0,0.4889
2014-04,2014,4,Southern_Hemisphere,0.514,1951-1980,,0,0.4944
2014-05,2014,5,Southern_Hemisphere,0.579,1951-1980,,0,0.4992
2014-06,2014,6,Southern_Hemisphere,0.529,1951-1980,,0,0.5012
2014-07,2014,7,Southern_Hemisphere,0.6,1951-1980,,0,0.5158
2014-08,2014,8,Southern_Hemisphere,0.604,1951-1980,,0,0.5313
2014-09,2014,9,Southern_Hemisphere,0.559,1951-1980,,0,0.537
2014-10,2014,10,Southern_Hemisphere,0.582,1951-1980,,0,0.5395
2014-11,2014,11,Southern_Hemisphere,0.508,1951-1980,,0,0.5421
2014-12,2014,12,Southern_Hemisphere,0.479,1951-1980,,0,0.5462
2015-01,2015,1,Southern_Hemisphere,0.593,1951-1980,,0,0.5482
2015-02,2015,2,Southern_Hemisphere,0.632,1951-1980,,0,0.5569
2015-03,2015,3,Southern_Hemisphere,0.567,1951-1980,,0,0.5622
2015-04,2015,4,Southern_Hemisphere,0.59,1951-1980,,0,0.5685
2015-05,2015,5,Southern_Hemisphere,0.58,1951-1980,,0,0.5686
2015-06,2015,6,Southern_Hemisphere,0.685,1951-1980,,0,0.5816
2015-07,2015,7,Southern_Hemisphere,0.62,1951-1980,,0,0.5832
2015-08,2015,8,Southern_Hemisphere,0.81,1951-1980,,0,0.6004
2015-09,2015,9,Southern_Hemisphere,0.819,1951-1980,,0,0.6221
2015-10,2015,10,Southern_Hemisphere,0.782,1951-1980,,0,0.6388
2015-11,2015,11,Southern_Hemisphere,0.818,1951-1980,,0,0.6646
2015-12,2015,12,Southern_Hemisphere,0.914,1951-1980,,0,0.7008
2016-01,2016,1,Southern_Hemisphere,0.782,1951-1980,,0,0.7166
2016-02,2016,2,Southern_Hemisphere,0.922,1951-1980,,0,0.7407
2016-03,2016,3,Southern_Hemisphere,0.872,1951-1980,,0,0.7662
2016-04,2016,4,Southern_Hemisphere,0.871,1951-1980,,0,0.7896
2016-05,2016,5,Southern_Hemisphere,0.867,1951-1980,,0,0.8135
2016-06,2016,6,Southern_Hemisphere,0.818,1951-1980,,0,0.8246
2016-07,2016,7,Southern_Hemisphere,0.754,1951-1980,,0,0.8358
2016-08,2016,8,Southern_Hemisphere,0.663,1951-1980,,0,0.8235
2016-09,2016,9,Southern_Hemisphere,0.739,1951-1980,,0,0.8168
2016-10,2016,10,Southern_Hemisphere,0.657,1951-1980,,0,0.8064
2016-11,2016,11,Southern_Hemisphere,0.77,1951-1980,,0,0.8024
2016-12,2016,12,Southern_Hemisphere,0.733,1951-1980,,0,0.7873
2017-01,2017,1,Southern_Hemisphere,0.795,1951-1980,,0,0.7884
2017-02,2017,2,Southern_Hemisphere,0.702,1951-1980,,0,0.7701
2017-03,2017,3,Southern_Hemisphere,0.796,1951-1980,,0,0.7638
2017-04,2017,4,Southern_Hemisphere,0.801,1951-1980,,0,0.7579
2017-05,2017,5,Southern_Hemisphere,0.749,1951-1980,,0,0.7481
2017-06,2017,6,Southern_Hemisphere,0.736,1951-1980,,0,0.7412
2017-07,2017,7,Southern_Hemisphere,0.719,1951-1980,,0,0.7383
2017-08,2017,8,Southern_Hemisphere,0.778,1951-1980,,0,0.7479
2017-09,2017,9,Southern_Hemisphere,0.615,1951-1980,,0,0.7376
2017-10,2017,10,Southern_Hemisphere,0.637,1951-1980,,0,0.7359
2017-11,2017,11,Southern_Hemisphere,0.614,1951-1980,,0,0.7229
2017-12,2017,12,Southern_Hemisphere,0.663,1951-1980,,0,0.7171
2018-01,2018,1,Southern_Hemisphere,0.633,1951-1980,,0,0.7036
2018-02,2018,2,Southern_Hemisphere,0.737,1951-1980,,0,0.7065
2018-03,2018,3,Southern_Hemisphere,0.752,1951-1980,,0,0.7028
2018-04,2018,4,Southern_Hemisphere,0.713,1951-1980,,0,0.6955
2018-05,2018,5,Southern_Hemisphere,0.701,1951-1980,,0,0.6915
2018-06,2018,6,Southern_Hemisphere,0.668,1951-1980,,0,0.6858
2018-07,2018,7,Southern_Hemisphere,0.683,1951-1980,,0,0.6828
2018-08,2018,8,Southern_Hemisphere,0.621,1951-1980,,0,0.6698
2018-09,2018,9,Southern_Hemisphere,0.631,1951-1980,,0,0.6711
2018-10,2018,10,Southern_Hemisphere,0.56,1951-1980,,0,0.6647
2018-11,2018,11,Southern_Hemisphere,0.589,1951-1980,,0,0.6626
2018-12,2018,12,Southern_Hemisphere,0.637,1951-1980,,0,0.6604
2019-01,2019,1,Southern_Hemisphere,0.671,1951-1980,,0,0.6636
2019-02,2019,2,Southern_Hemisphere,0.684,1951-1980,,0,0.6592
2019-03,2019,3,Southern_Hemisphere,0.63,1951-1980,,0,0.649
2019-04,2019,4,Southern_Hemisphere,0.66,1951-1980,,0,0.6446
2019-05,2019,5,Southern_Hemisphere,0.713,1951-1980,,0,0.6456
2019-06,2019,6,Southern_Hemisphere,0.699,1951-1980,,0,0.6482
2019-07,2019,7,Southern_Hemisphere,0.683,1951-1980,,0,0.6482
2019-08,2019,8,Southern_Hemisphere,0.729,1951-1980,,0,0.6572
2019-09,2019,9,Southern_Hemisphere,0.656,1951-1980,,0,0.6592
2019-10,2019,10,Southern_Hemisphere,0.732,1951-1980,,0,0.6736
2019-11,2019,11,Southern_Hemisphere,0.756,1951-1980,,0,0.6875
2019-12,2019,12,Southern_Hemisphere,0.686,1951-1980,,0,0.6916
2020-01,2020,1,Southern_Hemisphere,0.734,1951-1980,,0,0.6968
2020-02,2020,2,Southern_Hemisphere,0.703,1951-1980,,0,0.6984
2020-03,2020,3,Southern_Hemisphere,0.708,1951-1980,,0,0.7049
2020-04,2020,4,Southern_Hemisphere,0.79,1951-1980,,0,0.7157
2020-05,2020,5,Southern_Hemisphere,0.819,1951-1980,,0,0.7246
2020-06,2020,6,Southern_Hemisphere,0.792,1951-1980,,0,0.7323
2020-07,2020,7,Southern_Hemisphere,0.719,1951-1980,,0,0.7353
2020-08,2020,8,Southern_Hemisphere,0.62,1951-1980,,0,0.7262
2020-09,2020,9,Southern_Hemisphere,0.613,1951-1980,,0,0.7227
2020-10,2020,10,Southern_Hemisphere,0.651,1951-1980,,0,0.7159
2020-11,2020,11,Southern_Hemisphere,0.632,1951-1980,,0,0.7056
2020-12,2020,12,Southern_Hemisphere,0.601,1951-1980,,0,0.6985
2021-01,2021,1,Southern_Hemisphere,0.626,1951-1980,,0,0.6895
2021-02,2021,2,Southern_Hemisphere,0.676,1951-1980,,0,0.6872
2021-03,2021,3,Southern_Hemisphere,0.642,1951-1980,,0,0.6818
2021-04,2021,4,Southern_Hemisphere,0.61,1951-1980,,0,0.6667
2021-05,2021,5,Southern_Hemisphere,0.598,1951-1980,,0,0.6483
2021-06,2021,6,Southern_Hemisphere,0.583,1951-1980,,0,0.6309
2021-07,2021,7,Southern_Hemisphere,0.549,1951-1980,,0,0.6168
2021-08,2021,8,Southern_Hemisphere,0.554,1951-1980,,0,0.6112
2021-09,2021,9,Southern_Hemisphere,0.506,1951-1980,,0,0.6023
2021-10,2021,10,Southern_Hemisphere,0.482,1951-1980,,0,0.5882
2021-11,2021,11,Southern_Hemisphere,0.449,1951-1980,,0,0.573
2021-12,2021,12,Southern_Hemisphere,0.523,1951-1980,,0,0.5665
2022-01,2022,1,Southern_Hemisphere,0.587,1951-1980,,0,0.5632
2022-02,2022,2,Southern_Hemisphere,0.561,1951-1980,,0,0.5537
2022-03,2022,3,Southern_Hemisphere,0.544,1951-1980,,0,0.5455
2022-04,2022,4,Southern_Hemisphere,0.552,1951-1980,,0,0.5407
2022-05,2022,5,Southern_Hemisphere,0.57,1951-1980,,0,0.5383
2022-06,2022,6,Southern_Hemisphere,0.576,1951-1980,,0,0.5378
2022-07,2022,7,Southern_Hemisphere,0.597,1951-1980,,0,0.5418
2022-08,2022,8,Southern_Hemisphere,0.544,1951-1980,,0,0.5409
2022-09,2022,9,Southern_Hemisphere,0.525,1951-1980,,0,0.5425
2022-10,2022,10,Southern_Hemisphere,0.578,1951-1980,,0,0.5505
2022-11,2022,11,Southern_Hemisphere,0.555,1951-1980,,0,0.5593
2022-12,2022,12,Southern_Hemisphere,0.536,1951-1980,,0,0.5604
2023-01,2023,1,Southern_Hemisphere,0.628,1951-1980,,0,0.5638
2023-02,2023,2,Southern_Hemisphere,0.657,1951-1980,,0,0.5718
2023-03,2023,3,Southern_Hemisphere,0.76,1951-1980,,0,0.5898
2023-04,2023,4,Southern_Hemisphere,0.769,1951-1980,,0,0.6079
2023-05,2023,5,Southern_Hemisphere,0.839,1951-1980,,0,0.6303
2023-06,2023,6,Southern_Hemisphere,0.73,1951-1980,,0,0.6432
2023-07,2023,7,Southern_Hemisphere,0.778,1951-1980,,0,0.6582
2023-08,2023,8,Southern_Hemisphere,0.977,1951-1980,,0,0.6943
2023-09,2023,9,Southern_Hemisphere,1.028,1951-1980,,0,0.7363
2023-10,2023,10,Southern_Hemisphere,0.879,1951-1980,,0,0.7613
2023-11,2023,11,Southern_Hemisphere,1.029,1951-1980,,0,0.8008
2023-12,2023,12,Southern_Hemisphere,1.095,1951-1980,,0,0.8474
2024-01,2024,1,Southern_Hemisphere,1.042,1951-1980,,0,0.8819
2024-02,2024,2,Southern_Hemisphere,1.011,1951-1980,,0,0.9114
2024-03,2024,3,Southern_Hemisphere,1.093,1951-1980,,0,0.9392
2024-04,2024,4,Southern_Hemisphere,1.128,1951-1980,,0,0.9691
2024-05,2024,5,Southern_Hemisphere,1.072,1951-1980,,0,0.9885
2024-06,2024,6,Southern_Hemisphere,1.104,1951-1980,,0,1.0197
2024-07,2024,7,Southern_Hemisphere,0.943,1951-1980,,0,1.0334
2024-08,2024,8,Southern_Hemisphere,0.91,1951-1980,,0,1.0278
2024-09,2024,9,Southern_Hemisphere,0.918,1951-1980,,0,1.0187
2024-10,2024,10,Southern_Hemisphere,0.887,1951-1980,,0,1.0193
2024-11,2024,11,Southern_Hemisphere,0.926,1951-1980,,0,1.0108
2024-12,2024,12,Southern_Hemisphere,0.881,1951-1980,,0,0.9929
2025-01,2025,1,Southern_Hemisphere,1.035,1951-1980,,0,0.9923
2025-02,2025,2,Southern_Hemisphere,1.021,1951-1980,,0,0.9932
2025-03,2025,3,Southern_Hemisphere,1.014,1951-1980,,0,0.9866
2025-04,2025,4,Southern_Hemisphere,0.956,1951-1980,,0,0.9722
2025-05,2025,5,Southern_Hemisphere,0.911,1951-1980,,0,0.9588
2025-06,2025,6,Southern_Hemisphere,0.957,1951-1980,,0,0.9466
2025-07,2025,7,Southern_Hemisphere,0.935,1951-1980,,0,0.9459
2025-08,2025,8,Southern_Hemisphere,0.931,1951-1980,,0,0.9477
2025-09,2025,9,Southern_Hemisphere,0.893,1951-1980,,0,0.9456
2025-10,2025,10,Southern_Hemisphere,0.948,1951-1980,,0,0.9507
2025-11,2025,11,Southern_Hemisphere,0.885,1951-1980,,0,0.9472
2025-12,2025,12,Southern_Hemisphere,0.837,1951-1980,,0,0.9436
2026-01,2026,1,Southern_Hemisphere,0.913,1951-1980,,0,0.9334
2026-02,2026,2,Southern_Hemisphere,0.931,1951-1980,,0,0.9259
2026-03,2026,3,Southern_Hemisphere,0.968,1951-1980,,0,0.9221
2026-04,2026,4,Southern_Hemisphere,0.956,1951-1980,,0,0.9221
2000-01,2000,1,Tropics,0.272,1951-1980,,0,0.272
2000-02,2000,2,Tropics,0.27,1951-1980,,0,0.271
2000-03,2000,3,Tropics,0.327,1951-1980,,0,0.2897
2000-04,2000,4,Tropics,0.293,1951-1980,,0,0.2905
2000-05,2000,5,Tropics,0.268,1951-1980,,0,0.286
2000-06,2000,6,Tropics,0.321,1951-1980,,0,0.2918
2000-07,2000,7,Tropics,0.258,1951-1980,,0,0.287
2000-08,2000,8,Tropics,0.248,1951-1980,,0,0.2821
2000-09,2000,9,Tropics,0.298,1951-1980,,0,0.2839
2000-10,2000,10,Tropics,0.219,1951-1980,,0,0.2774
2000-11,2000,11,Tropics,0.286,1951-1980,,0,0.2782
2000-12,2000,12,Tropics,0.321,1951-1980,,0,0.2818
2001-01,2001,1,Tropics,0.331,1951-1980,,0,0.2867
2001-02,2001,2,Tropics,0.352,1951-1980,,0,0.2935
2001-03,2001,3,Tropics,0.354,1951-1980,,0,0.2958
2001-04,2001,4,Tropics,0.464,1951-1980,,0,0.31
2001-05,2001,5,Tropics,0.368,1951-1980,,0,0.3183
2001-06,2001,6,Tropics,0.365,1951-1980,,0,0.322
2001-07,2001,7,Tropics,0.351,1951-1980,,0,0.3298
2001-08,2001,8,Tropics,0.403,1951-1980,,0,0.3427
2001-09,2001,9,Tropics,0.282,1951-1980,,0,0.3413
2001-10,2001,10,Tropics,0.395,1951-1980,,0,0.356
2001-11,2001,11,Tropics,0.33,1951-1980,,0,0.3597
2001-12,2001,12,Tropics,0.339,1951-1980,,0,0.3612
2002-01,2002,1,Tropics,0.342,1951-1980,,0,0.3621
2002-02,2002,2,Tropics,0.296,1951-1980,,0,0.3574
2002-03,2002,3,Tropics,0.351,1951-1980,,0,0.3572
2002-04,2002,4,Tropics,0.385,1951-1980,,0,0.3506
2002-05,2002,5,Tropics,0.437,1951-1980,,0,0.3563
2002-06,2002,6,Tropics,0.379,1951-1980,,0,0.3575
2002-07,2002,7,Tropics,0.35,1951-1980,,0,0.3574
2002-08,2002,8,Tropics,0.339,1951-1980,,0,0.3521
2002-09,2002,9,Tropics,0.416,1951-1980,,0,0.3632
2002-10,2002,10,Tropics,0.434,1951-1980,,0,0.3665
2002-11,2002,11,Tropics,0.474,1951-1980,,0,0.3785
2002-12,2002,12,Tropics,0.495,1951-1980,,0,0.3915
2003-01,2003,1,Tropics,0.511,1951-1980,,0,0.4056
2003-02,2003,2,Tropics,0.513,1951-1980,,0,0.4237
2003-03,2003,3,Tropics,0.527,1951-1980,,0,0.4383
2003-04,2003,4,Tropics,0.485,1951-1980,,0,0.4467
2003-05,2003,5,Tropics,0.504,1951-1980,,0,0.4522
2003-06,2003,6,Tropics,0.486,1951-1980,,0,0.4612
2003-07,2003,7,Tropics,0.432,1951-1980,,0,0.468
2003-08,2003,8,Tropics,0.296,1951-1980,,0,0.4644
2003-09,2003,9,Tropics,0.339,1951-1980,,0,0.458
2003-10,2003,10,Tropics,0.332,1951-1980,,0,0.4495
2003-11,2003,11,Tropics,0.384,1951-1980,,0,0.442
2003-12,2003,12,Tropics,0.436,1951-1980,,0,0.4371
2004-01,2004,1,Tropics,0.349,1951-1980,,0,0.4236
2004-02,2004,2,Tropics,0.419,1951-1980,,0,0.4158
2004-03,2004,3,Tropics,0.39,1951-1980,,0,0.4043
2004-04,2004,4,Tropics,0.327,1951-1980,,0,0.3912
2004-05,2004,5,Tropics,0.471,1951-1980,,0,0.3884
2004-06,2004,6,Tropics,0.397,1951-1980,,0,0.381
2004-07,2004,7,Tropics,0.399,1951-1980,,0,0.3782
2004-08,2004,8,Tropics,0.256,1951-1980,,0,0.3749
2004-09,2004,9,Tropics,0.32,1951-1980,,0,0.3733
2004-10,2004,10,Tropics,0.326,1951-1980,,0,0.3728
2004-11,2004,11,Tropics,0.291,1951-1980,,0,0.3651
2004-12,2004,12,Tropics,0.36,1951-1980,,0,0.3587
2005-01,2005,1,Tropics,0.396,1951-1980,,0,0.3627
2005-02,2005,2,Tropics,0.393,1951-1980,,0,0.3605
2005-03,2005,3,Tropics,0.39,1951-1980,,0,0.3605
2005-04,2005,4,Tropics,0.405,1951-1980,,0,0.367
2005-05,2005,5,Tropics,0.389,1951-1980,,0,0.3602
2005-06,2005,6,Tropics,0.371,1951-1980,,0,0.358
2005-07,2005,7,Tropics,0.382,1951-1980,,0,0.3566
2005-08,2005,8,Tropics,0.416,1951-1980,,0,0.3699
2005-09,2005,9,Tropics,0.47,1951-1980,,0,0.3824
2005-10,2005,10,Tropics,0.366,1951-1980,,0,0.3858
2005-11,2005,11,Tropics,0.413,1951-1980,,0,0.3959
2005-12,2005,12,Tropics,0.439,1951-1980,,0,0.4025
2006-01,2006,1,Tropics,0.398,1951-1980,,0,0.4027
2006-02,2006,2,Tropics,0.421,1951-1980,,0,0.405
2006-03,2006,3,Tropics,0.446,1951-1980,,0,0.4097
2006-04,2006,4,Tropics,0.547,1951-1980,,0,0.4215
2006-05,2006,5,Tropics,0.414,1951-1980,,0,0.4236
2006-06,2006,6,Tropics,0.49,1951-1980,,0,0.4335
2006-07,2006,7,Tropics,0.457,1951-1980,,0,0.4398
2006-08,2006,8,Tropics,0.398,1951-1980,,0,0.4382
2006-09,2006,9,Tropics,0.482,1951-1980,,0,0.4392
2006-10,2006,10,Tropics,0.386,1951-1980,,0,0.4409
2006-11,2006,11,Tropics,0.365,1951-1980,,0,0.4369
2006-12,2006,12,Tropics,0.418,1951-1980,,0,0.4352
2007-01,2007,1,Tropics,0.359,1951-1980,,0,0.4319
2007-02,2007,2,Tropics,0.473,1951-1980,,0,0.4362
2007-03,2007,3,Tropics,0.362,1951-1980,,0,0.4293
2007-04,2007,4,Tropics,0.483,1951-1980,,0,0.4239
2007-05,2007,5,Tropics,0.524,1951-1980,,0,0.4331
2007-06,2007,6,Tropics,0.394,1951-1980,,0,0.4251
2007-07,2007,7,Tropics,0.409,1951-1980,,0,0.4211
2007-08,2007,8,Tropics,0.452,1951-1980,,0,0.4256
2007-09,2007,9,Tropics,0.425,1951-1980,,0,0.4208
2007-10,2007,10,Tropics,0.419,1951-1980,,0,0.4236
2007-11,2007,11,Tropics,0.446,1951-1980,,0,0.4303
2007-12,2007,12,Tropics,0.334,1951-1980,,0,0.4233
2008-01,2008,1,Tropics,0.477,1951-1980,,0,0.4332
2008-02,2008,2,Tropics,0.41,1951-1980,,0,0.4279
2008-03,2008,3,Tropics,0.428,1951-1980,,0,0.4334
2008-04,2008,4,Tropics,0.416,1951-1980,,0,0.4278
2008-05,2008,5,Tropics,0.405,1951-1980,,0,0.4179
2008-06,2008,6,Tropics,0.408,1951-1980,,0,0.4191
2008-07,2008,7,Tropics,0.325,1951-1980,,0,0.4121
2008-08,2008,8,Tropics,0.383,1951-1980,,0,0.4063
2008-09,2008,9,Tropics,0.358,1951-1980,,0,0.4008
2008-10,2008,10,Tropics,0.338,1951-1980,,0,0.394
2008-11,2008,11,Tropics,0.35,1951-1980,,0,0.386
2008-12,2008,12,Tropics,0.383,1951-1980,,0,0.3901
2009-01,2009,1,Tropics,0.303,1951-1980,,0,0.3756
2009-02,2009,2,Tropics,0.348,1951-1980,,0,0.3704
2009-03,2009,3,Tropics,0.351,1951-1980,,0,0.364
2009-04,2009,4,Tropics,0.424,1951-1980,,0,0.3647
2009-05,2009,5,Tropics,0.399,1951-1980,,0,0.3642
2009-06,2009,6,Tropics,0.426,1951-1980,,0,0.3657
2009-07,2009,7,Tropics,0.352,1951-1980,,0,0.3679
2009-08,2009,8,Tropics,0.378,1951-1980,,0,0.3675
2009-09,2009,9,Tropics,0.404,1951-1980,,0,0.3713
2009-10,2009,10,Tropics,0.525,1951-1980,,0,0.3869
2009-11,2009,11,Tropics,0.443,1951-1980,,0,0.3947
2009-12,2009,12,Tropics,0.541,1951-1980,,0,0.4078
2010-01,2010,1,Tropics,0.567,1951-1980,,0,0.4298
2010-02,2010,2,Tropics,0.53,1951-1980,,0,0.445
2010-03,2010,3,Tropics,0.563,1951-1980,,0,0.4627
2010-04,2010,4,Tropics,0.486,1951-1980,,0,0.4678
2010-05,2010,5,Tropics,0.472,1951-1980,,0,0.4739
2010-06,2010,6,Tropics,0.506,1951-1980,,0,0.4806
2010-07,2010,7,Tropics,0.398,1951-1980,,0,0.4844
2010-08,2010,8,Tropics,0.402,1951-1980,,0,0.4864
2010-09,2010,9,Tropics,0.341,1951-1980,,0,0.4812
2010-10,2010,10,Tropics,0.282,1951-1980,,0,0.4609
2010-11,2010,11,Tropics,0.342,1951-1980,,0,0.4525
2010-12,2010,12,Tropics,0.367,1951-1980,,0,0.438
2011-01,2011,1,Tropics,0.404,1951-1980,,0,0.4244
2011-02,2011,2,Tropics,0.396,1951-1980,,0,0.4132
2011-03,2011,3,Tropics,0.354,1951-1980,,0,0.3958
2011-04,2011,4,Tropics,0.355,1951-1980,,0,0.3849
2011-05,2011,5,Tropics,0.306,1951-1980,,0,0.3711
2011-06,2011,6,Tropics,0.341,1951-1980,,0,0.3573
2011-07,2011,7,Tropics,0.347,1951-1980,,0,0.3531
2011-08,2011,8,Tropics,0.279,1951-1980,,0,0.3428
2011-09,2011,9,Tropics,0.315,1951-1980,,0,0.3407
2011-10,2011,10,Tropics,0.328,1951-1980,,0,0.3445
2011-11,2011,11,Tropics,0.354,1951-1980,,0,0.3455
2011-12,2011,12,Tropics,0.409,1951-1980,,0,0.349
2012-01,2012,1,Tropics,0.373,1951-1980,,0,0.3464
2012-02,2012,2,Tropics,0.338,1951-1980,,0,0.3416
2012-03,2012,3,Tropics,0.373,1951-1980,,0,0.3432
2012-04,2012,4,Tropics,0.408,1951-1980,,0,0.3476
2012-05,2012,5,Tropics,0.365,1951-1980,,0,0.3525
2012-06,2012,6,Tropics,0.273,1951-1980,,0,0.3468
2012-07,2012,7,Tropics,0.317,1951-1980,,0,0.3443
2012-08,2012,8,Tropics,0.408,1951-1980,,0,0.3551
2012-09,2012,9,Tropics,0.402,1951-1980,,0,0.3623
2012-10,2012,10,Tropics,0.438,1951-1980,,0,0.3715
2012-11,2012,11,Tropics,0.416,1951-1980,,0,0.3767
2012-12,2012,12,Tropics,0.468,1951-1980,,0,0.3816
2013-01,2013,1,Tropics,0.473,1951-1980,,0,0.3899
2013-02,2013,2,Tropics,0.427,1951-1980,,0,0.3973
2013-03,2013,3,Tropics,0.41,1951-1980,,0,0.4004
2013-04,2013,4,Tropics,0.432,1951-1980,,0,0.4024
2013-05,2013,5,Tropics,0.376,1951-1980,,0,0.4033
2013-06,2013,6,Tropics,0.461,1951-1980,,0,0.419
2013-07,2013,7,Tropics,0.412,1951-1980,,0,0.4269
2013-08,2013,8,Tropics,0.425,1951-1980,,0,0.4283
2013-09,2013,9,Tropics,0.418,1951-1980,,0,0.4297
2013-10,2013,10,Tropics,0.43,1951-1980,,0,0.429
2013-11,2013,11,Tropics,0.406,1951-1980,,0,0.4282
2013-12,2013,12,Tropics,0.481,1951-1980,,0,0.4292
2014-01,2014,1,Tropics,0.466,1951-1980,,0,0.4287
2014-02,2014,2,Tropics,0.457,1951-1980,,0,0.4312
2014-03,2014,3,Tropics,0.544,1951-1980,,0,0.4423
2014-04,2014,4,Tropics,0.518,1951-1980,,0,0.4495
2014-05,2014,5,Tropics,0.45,1951-1980,,0,0.4557
2014-06,2014,6,Tropics,0.497,1951-1980,,0,0.4587
2014-07,2014,7,Tropics,0.437,1951-1980,,0,0.4608
2014-08,2014,8,Tropics,0.473,1951-1980,,0,0.4648
2014-09,2014,9,Tropics,0.459,1951-1980,,0,0.4682
2014-10,2014,10,Tropics,0.453,1951-1980,,0,0.4701
2014-11,2014,11,Tropics,0.464,1951-1980,,0,0.4749
2014-12,2014,12,Tropics,0.435,1951-1980,,0,0.4711
2015-01,2015,1,Tropics,0.48,1951-1980,,0,0.4722
2015-02,2015,2,Tropics,0.498,1951-1980,,0,0.4757
2015-03,2015,3,Tropics,0.5,1951-1980,,0,0.472
2015-04,2015,4,Tropics,0.469,1951-1980,,0,0.4679
2015-05,2015,5,Tropics,0.533,1951-1980,,0,0.4748
2015-06,2015,6,Tropics,0.627,1951-1980,,0,0.4857
2015-07,2015,7,Tropics,0.491,1951-1980,,0,0.4902
2015-08,2015,8,Tropics,0.742,1951-1980,,0,0.5126
2015-09,2015,9,Tropics,0.668,1951-1980,,0,0.53
2015-10,2015,10,Tropics,0.65,1951-1980,,0,0.5464
2015-11,2015,11,Tropics,0.745,1951-1980,,0,0.5698
2015-12,2015,12,Tropics,0.713,1951-1980,,0,0.593
2016-01,2016,1,Tropics,0.722,1951-1980,,0,0.6132
2016-02,2016,2,Tropics,0.81,1951-1980,,0,0.6392
2016-03,2016,3,Tropics,0.835,1951-1980,,0,0.6671
2016-04,2016,4,Tropics,0.75,1951-1980,,0,0.6905
2016-05,2016,5,Tropics,0.766,1951-1980,,0,0.7099
2016-06,2016,6,Tropics,0.779,1951-1980,,0,0.7226
2016-07,2016,7,Tropics,0.661,1951-1980,,0,0.7367
2016-08,2016,8,Tropics,0.626,1951-1980,,0,0.7271
2016-09,2016,9,Tropics,0.662,1951-1980,,0,0.7266
2016-10,2016,10,Tropics,0.635,1951-1980,,0,0.7253
2016-11,2016,11,Tropics,0.678,1951-1980,,0,0.7198
2016-12,2016,12,Tropics,0.621,1951-1980,,0,0.7121
2017-01,2017,1,Tropics,0.644,1951-1980,,0,0.7056
2017-02,2017,2,Tropics,0.64,1951-1980,,0,0.6914
2017-03,2017,3,Tropics,0.783,1951-1980,,0,0.6871
2017-04,2017,4,Tropics,0.593,1951-1980,,0,0.674
2017-05,2017,5,Tropics,0.64,1951-1980,,0,0.6635
2017-06,2017,6,Tropics,0.67,1951-1980,,0,0.6544
2017-07,2017,7,Tropics,0.635,1951-1980,,0,0.6522
2017-08,2017,8,Tropics,0.605,1951-1980,,0,0.6505
2017-09,2017,9,Tropics,0.611,1951-1980,,0,0.6462
2017-10,2017,10,Tropics,0.592,1951-1980,,0,0.6427
2017-11,2017,11,Tropics,0.572,1951-1980,,0,0.6338
2017-12,2017,12,Tropics,0.566,1951-1980,,0,0.6292
2018-01,2018,1,Tropics,0.614,1951-1980,,0,0.6268
2018-02,2018,2,Tropics,0.58,1951-1980,,0,0.6217
2018-03,2018,3,Tropics,0.644,1951-1980,,0,0.6102
2018-04,2018,4,Tropics,0.578,1951-1980,,0,0.6089
2018-05,2018,5,Tropics,0.535,1951-1980,,0,0.6002
2018-06,2018,6,Tropics,0.575,1951-1980,,0,0.5922
2018-07,2018,7,Tropics,0.6,1951-1980,,0,0.5893
2018-08,2018,8,Tropics,0.571,1951-1980,,0,0.5865
2018-09,2018,9,Tropics,0.619,1951-1980,,0,0.5872
2018-10,2018,10,Tropics,0.572,1951-1980,,0,0.5855
2018-11,2018,11,Tropics,0.536,1951-1980,,0,0.5825
2018-12,2018,12,Tropics,0.48,1951-1980,,0,0.5753
2019-01,2019,1,Tropics,0.55,1951-1980,,0,0.57
