year,country,iso3,region,population_millions,co2_per_capita_t,coal_pct,oil_pct,gas_pct,nuclear_pct,hydro_pct,solar_pct,wind_pct,other_renewables_pct,renewables_total_pct,fossil_total_pct,clean_baseload_pct,fossil_ratio,coal_to_gas_ratio,renewables_plus_nuclear_pct,grid_emission_factor,vre_pct,fossil_to_renew_ratio,low_carbon_pct,coal_oil_pct,log_population,split,pred_co2_per_capita_t,ridge_pred_co2_per_capita_t,residual
2022,Germany,DEU,Europe,83.8,7.32,13.07,34.52,25.3,3.14,0.95,9.64,13.37,0.0,23.96,72.9,4.09,3.0413,0.5163966811536942,27.1,0.50345,23.009999999999998,3.0413016270337923,27.1,47.59,4.440295542797857,validation,9.590517832149661,5.251537388333734,-2.270517832149661
2023,Germany,DEU,Europe,84.3,7.22,12.69,35.7,25.49,1.37,1.0,10.16,13.6,0.0,24.75,73.88,2.37,2.9838,0.4976470588235294,26.12,0.509355,23.759999999999998,2.983844911147011,26.12,48.39,4.446174454497633,validation,9.667690770910983,4.911038208840949,-2.4476907709109836
2024,Germany,DEU,Europe,84.9,6.87,12.04,36.22,25.2,0.11,0.99,10.74,14.0,0.7,26.42,73.47,1.1,2.7798,0.4775882586275287,26.53,0.5054500000000001,24.740000000000002,2.7797956867196363,26.53,48.26,4.45318382899021,validation,9.82837875111372,4.4422138702018445,-2.9583787511137194
2025,Germany,DEU,Europe,85.5,6.62,11.04,35.57,24.53,0.0,1.05,11.9,14.26,1.65,28.85,71.15,1.05,2.4653,0.44987775061124685,28.85,0.48756,26.16,2.465349965349965,28.85,46.61,4.460144413937834,validation,9.752573764897894,4.072165692862891,-3.132573764897894
2026,Germany,DEU,Europe,86.0,6.57,10.13,35.07,23.79,0.24,0.9,13.08,14.85,1.95,30.78,68.99,1.1400000000000001,2.2407,0.4256302521008404,31.02,0.4713800000000001,27.93,2.2406625527768753,31.02,45.2,4.465908118654584,validation,9.553263845397245,3.7440303341245116,-2.9832638453972447
2000,India,IND,Asia,1215.5,0.81,54.88,31.75,8.29,0.84,3.13,0.0,0.0,1.12,4.24,94.92,3.9699999999999998,22.3341,6.612048192771086,5.08,0.82423,0.0,22.334117647058825,5.08,86.63,7.103733162223577,train,,,
2001,India,IND,Asia,1225.1,0.87,55.16,31.25,7.63,1.26,3.27,0.38,0.1,0.95,4.69,94.05,4.53,20.0106,7.219895287958115,5.95,0.8203099999999999,0.48,20.01063829787234,5.95,86.41,7.111593679238341,train,,,
2002,India,IND,Asia,1234.7,0.94,54.54,31.1,8.17,1.33,3.44,0.1,0.2,1.14,4.87,93.81,4.77,19.2234,6.667481662591687,6.2,0.8154150000000001,0.30000000000000004,19.223360655737707,6.2,85.64,7.119392890110145,train,,,
2003,India,IND,Asia,1244.2,1.01,54.9,30.75,8.52,1.09,2.88,0.03,0.01,1.81,4.73,94.17,3.9699999999999998,19.8671,6.436107854630715,5.82,0.817965,0.04,19.867088607594937,5.82,85.65,7.127051438567453,train,,,
2004,India,IND,Asia,1253.8,1.08,54.7,30.7,8.78,0.97,2.76,0.15,0.23,1.71,4.85,94.18,3.7299999999999995,19.3786,6.222980659840729,5.82,0.8167599999999999,0.38,19.37860082304527,5.819999999999999,85.4,7.1347314763165235,train,,,
2005,India,IND,Asia,1263.4,1.12,54.62,30.09,8.68,0.96,3.17,0.0,0.46,2.04,5.66,93.39,4.13,16.4709,6.285385500575374,6.62,0.8109350000000001,0.46,16.47089947089947,6.62,84.71,7.142352980341463,train,,,
2006,India,IND,Asia,1273.0,1.18,54.56,29.49,9.22,1.2,2.8,0.0,0.32,2.4,5.52,93.28,4.0,16.868,5.911159263271939,6.72,0.8082650000000001,0.32,16.867992766726946,6.72,84.05,7.149916836132109,train,,,
2007,India,IND,Asia,1282.6,1.22,54.59,29.19,9.47,0.76,2.81,0.0,0.49,2.69,5.98,93.25,3.5700000000000003,15.5676,5.758438818565401,6.74,0.80744,0.49,15.567612687813021,6.74,83.78,7.1574239092357015,train,,,
2008,India,IND,Asia,1292.1,1.27,53.94,28.83,9.41,1.15,2.79,0.01,0.81,3.06,6.66,92.19,3.94,13.8216,5.726114649681528,7.81,0.79797,0.8200000000000001,13.8215892053973,7.8100000000000005,82.77,7.164797715301805,train,,,
2009,India,IND,Asia,1301.7,1.35,54.16,28.25,9.93,1.43,2.67,0.0,0.85,2.71,6.24,92.34,4.1,14.7744,5.448692152917505,7.67,0.79816,0.85,14.7744,7.67,82.41,7.172194312703518,train,,,
2010,India,IND,Asia,1311.3,1.39,54.13,27.84,10.32,0.72,2.97,0.21,1.0,2.81,6.99,92.29,3.6900000000000004,13.1843,5.240077444336883,7.71,0.7965400000000001,1.21,13.184285714285716,7.71,81.97,7.179536601902241,train,,,
2011,India,IND,Asia,1320.9,1.42,54.39,28.09,9.49,1.05,2.93,0.26,1.13,2.65,6.98,91.98,3.9800000000000004,13.1588,5.725263157894737,8.03,0.79728,1.39,13.158798283261802,8.030000000000001,82.48,7.186825374585354,train,,,
2012,India,IND,Asia,1330.5,1.5,55.47,28.1,9.12,0.9,3.38,0.18,1.04,1.81,6.42,92.69,4.28,14.4152,6.075575027382257,7.32,0.80649,1.22,14.415241057542769,7.32,83.57,7.194061405253987,train,,,
2013,India,IND,Asia,1340.1,1.56,54.43,27.74,8.72,1.23,3.94,0.45,1.56,1.93,7.88,90.9,5.17,11.5209,6.234822451317297,9.11,0.79159,2.0100000000000002,11.520912547528518,9.11,82.17,7.201245451716894,train,,,
2014,India,IND,Asia,1349.6,1.61,55.36,28.08,8.5,1.13,3.72,0.39,1.32,1.51,6.93,91.94,4.85,13.2478,6.505287896592245,8.06,0.80245,1.71,13.247838616714699,8.059999999999999,83.44,7.208304217140742,train,,,
2015,India,IND,Asia,1359.2,1.71,55.81,27.94,7.52,1.34,3.95,0.59,1.79,1.06,7.39,91.26,5.29,12.3324,7.411686586985392,8.73,0.80149,2.38,12.332432432432434,8.73,83.75,7.2153870267415385,train,,,
2016,India,IND,Asia,1368.8,1.7,55.46,27.14,8.81,1.21,4.01,1.18,1.26,0.94,7.38,91.41,5.22,12.3694,6.287981859410431,8.59,0.797795,2.44,12.369418132611637,8.59,82.6,7.222420022763805,train,,,
2017,India,IND,Asia,1378.4,1.74,55.26,26.71,8.87,1.1,4.38,0.98,1.81,0.88,8.05,90.84,5.48,11.2705,6.222972972972974,9.15,0.7928399999999999,2.79,11.27047146401985,9.15,81.97,7.229403900997191,train,,,
2018,India,IND,Asia,1388.0,1.72,55.22,26.8,9.07,1.09,3.81,1.87,1.38,0.76,7.82,91.09,4.9,11.6335,6.081497797356828,8.91,0.794015,3.25,11.633461047254151,8.91,82.02,7.236339342754344,train,,,
2019,India,IND,Asia,1397.5,1.73,54.3,26.47,9.54,1.01,4.14,2.32,1.44,0.79,8.69,90.31,5.1499999999999995,10.3805,5.68586387434555,9.7,0.7844550000000001,3.76,10.380459770114944,9.7,80.77,7.243155512642015,train,,,
2020,India,IND,Asia,1407.1,1.71,54.32,26.24,9.76,0.83,3.88,2.47,1.36,1.15,8.85,90.32,4.71,10.1941,5.559877175025589,9.68,0.78392,3.83,10.194130925507901,9.68,80.56,7.249996556923266,train,,,
2021,India,IND,Asia,1416.7,1.81,53.88,26.02,9.81,0.98,3.76,3.17,1.57,0.81,9.3,89.72,4.74,9.6369,5.486761710794298,10.28,0.7780950000000001,4.74,9.636949516648764,10.280000000000001,79.9,7.256791119123586,validation,1.800075307583482,2.1127554028997952,0.009924692416517944
2022,India,IND,Asia,1426.3,1.89,52.81,25.76,9.75,1.09,3.82,4.0,1.77,0.99,10.58,88.33,4.91,8.3409,5.4108606557377055,11.67,0.7651749999999999,5.77,8.340887629839472,11.67,78.57000000000001,7.263539826635723,validation,1.6411449077140117,1.9184397188449491,0.24885509228598823
2023,India,IND,Asia,1435.9,1.93,52.02,25.98,9.2,1.29,4.23,4.76,1.81,0.72,11.52,87.19,5.5200000000000005,7.562,5.648208469055375,12.81,0.75645,6.57,7.562012142237641,12.809999999999999,78.0,7.270243294235161,validation,1.725674438822576,1.8386190174612338,0.20432556117742395
2024,India,IND,Asia,1445.4,2.03,52.04,26.38,9.03,0.92,3.91,5.27,2.11,0.34,11.63,87.45,4.83,7.5129,5.7566371681415935,12.55,0.758885,7.379999999999999,7.512886597938144,12.55,78.42,7.276832989637912,validation,1.8138005100786836,1.7625419978090697,0.2161994899213162
2025,India,IND,Asia,1455.0,2.07,51.15,25.21,9.01,1.23,3.56,6.64,2.16,1.03,13.4,85.37,4.79,6.3661,5.670731707317073,14.63,0.7411200000000001,8.8,6.366144668158091,14.63,76.36,7.283448228756631,validation,1.6068460886028608,1.5665604894743943,0.463153911397139
2026,India,IND,Asia,1464.6,2.13,49.39,24.78,8.92,1.18,4.04,7.25,2.57,1.87,15.72,83.1,5.22,5.2829,5.530795072788354,16.9,0.7198899999999999,9.82,5.282898919262555,16.900000000000002,74.17,7.2900199939198655,validation,1.3606251360138883,1.0588958505693853,0.7693748639861115
2000,Indonesia,IDN,Asia,238.0,1.21,34.11,34.11,10.48,2.56,10.0,1.44,0.54,6.75,18.75,78.69,12.56,4.1946,3.2516682554814107,21.31,0.6440849999999999,1.98,4.19456289978678,21.31,68.22,5.476463551931511,train,,,
2001,Indonesia,IDN,Asia,239.9,1.28,34.8,35.49,10.85,1.9,9.88,0.03,0.59,6.46,16.96,81.14,11.780000000000001,4.7814,3.2044198895027622,18.86,0.6629999999999999,0.62,4.781378903948143,18.86,70.28999999999999,5.484381909620826,train,,,
2002,Indonesia,IDN,Asia,241.8,1.3,35.17,34.98,11.91,3.22,10.51,0.0,0.12,4.09,14.72,82.06,13.73,5.5709,2.950503355704698,17.94,0.6676449999999999,0.12,5.5709436524100475,17.94,70.15,5.492238059185343,train,,,
2003,Indonesia,IDN,Asia,243.6,1.33,32.68,33.02,11.69,3.57,8.53,1.46,2.55,6.49,19.04,77.39,12.1,4.0625,2.7931623931623935,22.61,0.627055,4.01,4.0624671916010495,22.61,65.7,5.499624223253072,train,,,
2004,Indonesia,IDN,Asia,245.5,1.41,35.11,34.76,12.14,1.83,9.78,0.38,0.3,5.71,16.17,82.0,11.61,5.068,2.8897119341563786,18.0,0.66643,0.6799999999999999,5.067985166872681,18.0,69.87,5.5073619934827445,train,,,
2005,Indonesia,IDN,Asia,247.4,1.44,34.02,33.24,12.64,2.06,9.94,3.23,1.02,3.86,18.04,79.9,12.0,4.4266,2.6893280632411067,20.1,0.6463800000000001,4.25,4.426592797783933,20.099999999999998,67.26,5.515040350059324,train,,,
2006,Indonesia,IDN,Asia,249.3,1.49,32.73,33.99,13.11,1.01,11.62,0.54,1.57,5.44,19.17,79.82,12.629999999999999,4.1616,2.4946646341463414,20.18,0.64122,2.1100000000000003,4.161626694473409,20.180000000000003,66.72,5.522660198437729,train,,,
2007,Indonesia,IDN,Asia,251.1,1.59,32.37,34.78,13.95,1.68,10.93,1.23,1.22,3.84,17.21,81.1,12.61,4.7096,2.3187679083094554,18.89,0.647325,2.45,4.709639953542392,18.89,67.15,5.529825834193874,train,,,
2008,Indonesia,IDN,Asia,253.0,1.55,31.43,34.1,14.46,0.62,10.68,1.36,2.55,4.81,19.4,79.99,11.299999999999999,4.1211,2.1720801658604008,20.02,0.63512,3.91,4.121071612570839,20.02,65.53,5.537334267018537,train,,,
2009,Indonesia,IDN,Asia,254.9,1.64,30.8,33.77,13.33,3.66,10.13,2.3,2.0,4.01,18.44,77.9,13.790000000000001,4.2222,2.3088455772113945,22.1,0.6212599999999999,4.3,4.222222222222222,22.1,64.57000000000001,5.544786743165743,train,,,
2010,Indonesia,IDN,Asia,256.8,1.65,30.98,34.73,13.7,1.33,11.24,3.34,0.3,4.38,19.26,79.41,12.57,4.1209,2.2596644784828595,20.59,0.6319250000000001,3.6399999999999997,4.120913336792942,20.590000000000003,65.71,5.552184090505087,train,,,
2011,Indonesia,IDN,Asia,258.6,1.77,29.86,34.66,15.44,2.0,10.58,1.61,1.02,4.84,18.04,79.96,12.58,4.4299,1.932686084142395,20.04,0.62803,2.63,4.429916897506924,20.04,64.52,5.559141984829935,train,,,
2012,Indonesia,IDN,Asia,260.5,1.83,30.83,32.59,15.01,2.54,9.83,2.93,1.42,4.85,19.03,78.43,12.370000000000001,4.1192,2.052596537949401,21.57,0.62027,4.35,4.11922268907563,21.57,63.42,5.566434283504978,train,,,
2013,Indonesia,IDN,Asia,262.4,1.9,30.4,32.68,13.82,1.5,10.39,4.97,2.15,4.09,21.6,76.9,11.89,3.5585,2.1981200289226317,23.1,0.61129,7.119999999999999,3.5585377140212864,23.1,63.08,5.573673789309181,train,,,
2014,Indonesia,IDN,Asia,264.3,1.93,29.68,31.01,16.45,2.71,9.28,3.58,1.62,5.67,20.15,77.14,11.989999999999998,3.8264,1.8031591737545565,22.86,0.6034,5.2,3.826388888888889,22.86,60.69,5.580861261143694,train,,,
2015,Indonesia,IDN,Asia,266.1,2.01,29.34,32.61,16.2,1.86,10.3,4.36,0.76,4.57,19.99,78.15,12.16,3.9075,1.809993830968538,21.85,0.610875,5.12,3.9075,21.849999999999998,61.95,5.587623120115915,train,,,
2016,Indonesia,IDN,Asia,268.0,2.09,28.55,31.78,15.59,2.85,11.24,3.1,2.1,4.78,21.22,75.93,14.09,3.5765,1.8301282051282053,24.07,0.5940050000000001,5.2,3.5765426283561,24.07,60.33,5.594711379601839,train,,,
2017,Indonesia,IDN,Asia,269.9,2.15,27.88,31.0,17.99,3.15,10.72,4.11,1.56,3.59,19.98,76.87,13.870000000000001,3.8454,1.5488888888888888,23.13,0.592255,5.67,3.8454227113556776,23.13,58.879999999999995,5.6017497490910495,train,,,
2018,Indonesia,IDN,Asia,271.8,2.13,28.14,31.22,16.18,2.42,9.41,4.56,3.41,4.66,22.04,75.54,11.83,3.4259,1.7381099444101296,24.46,0.58836,7.97,3.4258503401360545,24.46,59.36,5.608738925969307,train,,,
2019,Indonesia,IDN,Asia,273.6,2.12,26.5,31.88,15.62,3.18,9.74,6.63,2.49,3.96,22.82,74.0,12.92,3.2413,1.6954574536148435,26.0,0.57439,9.120000000000001,3.2413491020586944,26.0,58.379999999999995,5.6153154933338705,train,,,
2020,Indonesia,IDN,Asia,275.5,2.19,28.21,30.6,16.72,2.53,9.59,5.0,4.23,3.13,21.94,75.53,12.12,3.441,1.6861924686192469,24.47,0.58684,9.23,3.4410022779043277,24.470000000000002,58.81,5.6222108209623896,train,,,
2021,Indonesia,IDN,Asia,277.4,2.36,27.85,31.68,15.65,3.37,8.7,6.36,2.76,3.63,21.45,75.18,12.07,3.5033,1.7784163473818646,24.82,0.5865250000000001,9.120000000000001,3.5032618825722275,24.82,59.53,5.629058928460265,validation,1.7042376141120086,2.135212949691361,0.6557623858879913
2022,Indonesia,IDN,Asia,279.3,2.38,26.07,31.9,18.59,2.11,9.7,6.59,3.99,1.06,21.34,76.56,11.809999999999999,3.5859,1.4016129032258065,23.45,0.583605,10.58,3.5859484777517565,23.45,57.97,5.635860458170742,validation,2.427846724809951,1.5156696592628656,-0.047846724809951
2023,Indonesia,IDN,Asia,281.1,2.54,27.65,30.53,17.67,2.69,7.99,6.74,2.92,3.82,21.47,75.84,10.68,3.5307,1.5639140271493208,24.16,0.58499,9.66,3.5307262569832405,24.16,58.18,5.642261618007951,validation,2.52047699858569,2.064896084598855,0.01952300141430996
2024,Indonesia,IDN,Asia,283.0,2.55,24.33,29.15,15.96,3.61,8.39,8.29,5.65,4.63,26.95,69.44,12.0,2.5757,1.5234815278647462,30.56,0.533745,13.94,2.57566765578635,30.56,53.48,5.648974238161206,validation,1.3247867852099515,0.44642632573521723,1.2252132147900483
2025,Indonesia,IDN,Asia,284.9,2.65,25.81,29.14,18.33,2.77,8.18,7.97,4.82,2.99,23.95,73.28,10.95,3.0584,1.4073064340239911,26.72,0.5591349999999999,12.79,3.058430717863105,26.72,54.95,5.655642099328266,validation,2.370890352467471,1.2063924283525935,0.279109647532529
2026,Indonesia,IDN,Asia,286.8,2.75,25.37,31.38,17.26,4.21,8.96,7.77,3.37,1.68,21.78,74.01,13.170000000000002,3.3965,1.469021424435437,25.99,0.56672,11.14,3.3965121615419918,25.990000000000002,56.75,5.662265794453267,validation,2.680760196643181,2.3710992047599326,0.0692398033568189
2000,Iran,IRN,MENA,75.6,5.49,0.0,50.08,45.44,0.59,2.78,0.0,0.0,1.1,3.88,95.52,3.3699999999999997,24.5553,0.0,4.47,0.58008,0.0,24.555269922879177,4.47,50.08,4.338597076746545,train,,,
2001,Iran,IRN,MENA,76.2,5.65,0.42,49.48,45.23,0.29,0.27,0.0,1.31,3.0,4.58,95.13,0.56,20.7255,0.009283819628647216,4.87,0.578835,1.31,20.725490196078432,4.87,49.9,4.3463994570307305,train,,,
2002,Iran,IRN,MENA,76.8,5.86,0.9,48.67,44.1,1.18,1.56,0.0,0.0,3.57,5.14,93.68,2.74,18.1903,0.02040353661301292,6.32,0.5724750000000001,0.0,18.190291262135926,6.319999999999999,49.57,4.354141431184346,train,,,
2003,Iran,IRN,MENA,77.4,5.78,0.79,51.21,45.92,0.0,0.71,0.45,0.0,0.92,2.08,97.92,0.71,46.8517,0.017200087089048553,2.08,0.598615,0.45,46.85167464114833,2.08,52.0,4.361823927356363,train,,,
2004,Iran,IRN,MENA,78.0,6.25,2.45,47.25,45.12,0.55,0.95,1.3,0.0,2.36,4.62,94.83,1.5,20.4816,0.054287613560824295,5.17,0.5819150000000001,1.3,20.481641468682504,5.17,49.7,4.3694478524670215,train,,,
2005,Iran,IRN,MENA,78.6,6.33,0.0,51.08,43.91,0.8,1.91,1.64,0.0,0.66,4.21,94.99,2.71,22.5095,0.0,5.01,0.5806950000000001,1.64,22.509478672985782,5.01,51.08,4.377014092850337,train,,,
2006,Iran,IRN,MENA,79.2,6.56,0.32,49.92,43.74,1.0,1.34,0.89,0.77,2.03,5.02,93.98,2.34,18.6839,0.007314285714285714,6.02,0.57443,1.6600000000000001,18.683896620278333,6.02,50.24,4.384523514872469,train,,,
2007,Iran,IRN,MENA,79.8,6.67,0.47,47.68,46.06,0.05,0.43,1.86,1.72,1.73,5.74,94.21,0.48,16.3843,0.010201866724549598,5.79,0.5695699999999999,3.58,16.384347826086955,5.79,48.15,4.39197696552705,train,,,
2008,Iran,IRN,MENA,80.4,6.79,1.54,46.64,44.89,0.93,2.21,0.99,0.07,2.73,6.0,93.07,3.14,15.4859,0.03429844097995546,6.93,0.567205,1.06,15.48585690515807,6.93,48.18,4.399375273008495,train,,,
2009,Iran,IRN,MENA,81.0,6.92,0.9,46.83,47.22,0.0,0.93,2.06,0.61,1.45,5.05,94.95,0.93,18.7648,0.019055684946008896,5.05,0.5727150000000001,2.67,18.764822134387355,5.05,47.73,4.406719247264253,train,,,
2010,Iran,IRN,MENA,81.6,7.15,0.81,47.7,43.75,3.14,0.78,2.51,0.05,1.26,4.6,92.26,3.92,20.013,0.01851005484460695,7.74,0.562725,2.5599999999999996,20.013015184381782,7.74,48.510000000000005,4.414009680526933,train,,,
2011,Iran,IRN,MENA,82.2,7.18,0.57,48.23,46.67,0.62,2.26,0.96,0.0,0.71,3.92,95.46,2.88,24.2901,0.012210796915167094,4.54,0.57744,0.96,24.290076335877863,4.54,48.8,4.421247347827163,train,,,
2012,Iran,IRN,MENA,82.8,7.41,2.42,46.37,45.12,1.95,0.85,0.92,0.0,2.37,4.14,93.91,2.8,22.6289,0.0536228672723244,6.09,0.5750149999999999,0.92,22.628915662650606,6.09,48.79,4.428433007488037,train,,,
2013,Iran,IRN,MENA,83.4,7.25,0.0,48.07,45.28,1.38,1.48,1.57,0.0,2.22,5.27,93.35,2.86,17.6799,0.0,6.65,0.564285,1.57,17.679924242424242,6.6499999999999995,48.07,4.4355674016019115,train,,,
2014,Iran,IRN,MENA,84.0,7.46,0.37,44.94,46.04,0.0,1.48,4.12,0.56,2.48,8.64,91.36,1.48,10.5618,0.008034744842562433,8.64,0.5479299999999999,4.68,10.561849710982658,8.64,45.309999999999995,4.442651256490317,train,,,
2015,Iran,IRN,MENA,84.6,7.86,1.13,47.81,43.13,0.97,1.64,2.64,1.7,0.97,6.96,92.07,2.61,13.2095,0.026193787668057484,7.93,0.56396,4.34,13.209469153515064,7.93,48.940000000000005,4.449685283147696,train,,,
2016,Iran,IRN,MENA,85.2,7.59,2.9,46.41,42.85,1.47,2.07,1.79,0.0,2.5,6.36,92.17,3.54,14.4694,0.06766215585627625,7.83,0.5699,1.79,14.46938775510204,7.83,49.309999999999995,4.456670177669648,train,,,
2017,Iran,IRN,MENA,85.8,7.68,1.27,46.49,45.0,0.0,0.81,2.52,1.57,2.34,7.24,92.76,0.81,12.7945,0.0282159520106643,7.24,0.563875,4.09,12.79448275862069,7.24,47.760000000000005,4.463606621666305,train,,,
2018,Iran,IRN,MENA,86.4,7.64,1.53,45.68,42.34,1.55,1.59,4.58,2.74,0.0,8.9,89.55,3.14,10.0505,0.03612750885478158,10.45,0.5484300000000001,7.32,10.05050505050505,10.450000000000001,47.21,4.470495282661489,train,,,
2019,Iran,IRN,MENA,87.0,7.82,0.62,46.5,46.06,1.03,0.78,4.77,0.0,0.23,5.79,93.18,1.81,16.0655,0.013457781636639896,6.82,0.5622199999999999,4.77,16.06551724137931,6.82,47.12,4.477336814478207,train,,,
2020,Iran,IRN,MENA,87.6,7.74,0.0,47.1,45.02,0.98,0.86,3.15,1.69,1.2,6.9,92.12,1.8399999999999999,13.3314,0.0,7.88,0.55584,4.84,13.331403762662807,7.880000000000001,47.1,4.484131857611035,train,,,
2021,Iran,IRN,MENA,88.2,8.02,2.04,45.27,44.49,0.43,0.98,4.7,0.39,1.69,7.77,91.8,1.41,11.7995,0.04584269662921348,8.2,0.56013,5.09,11.79948586118252,8.2,47.31,4.490881039585964,validation,7.743971785759527,8.388857998833094,0.27602821424047264
2022,Iran,IRN,MENA,88.8,8.36,0.19,46.62,44.51,1.86,1.06,5.76,0.0,0.0,6.83,91.32,2.92,13.3509,0.00426774483378257,8.69,0.5518449999999999,5.76,13.350877192982455,8.69,46.809999999999995,4.497584975308154,validation,7.489934637087224,8.762524493536281,0.8700653629127757
2023,Iran,IRN,MENA,89.4,8.37,0.4,46.14,45.54,1.69,1.04,4.12,0.52,0.54,6.22,92.09,2.73,14.7817,0.008781558726673985,7.91,0.55498,4.640000000000001,14.781701444622795,7.91,46.54,4.504244267398131,validation,7.590473785028905,8.63243505290193,0.779526214971094
2024,Iran,IRN,MENA,90.0,8.77,2.58,43.55,42.6,1.75,0.76,6.49,0.39,1.88,9.52,88.73,2.51,9.3106,0.060549166862238914,11.27,0.544125,6.88,9.310598111227703,11.27,46.129999999999995,4.51085950651685,validation,7.539736718164361,9.01842585427572,1.2302632818356383
2025,Iran,IRN,MENA,90.6,8.78,2.13,45.71,45.29,1.78,1.61,3.48,0.0,0.0,5.09,93.13,3.39,18.2608,0.04701986754966887,6.87,0.56793,3.48,18.26078431372549,6.87,47.84,4.517431271680085,validation,7.572242582367913,9.449089202076614,1.2077574176320862
2026,Iran,IRN,MENA,91.2,8.8,1.64,46.06,46.16,0.0,0.0,4.66,0.34,1.15,6.14,93.86,0.0,15.2618,0.035520901017977044,6.14,0.56957,5.0,15.26178861788618,6.14,47.7,4.523960130562548,validation,7.9906059869651935,8.871746432970179,0.8093940130348072
2000,Iraq,IRQ,MENA,38.2,2.39,0.76,48.64,44.28,2.55,1.15,0.0,0.0,2.61,3.77,93.68,3.6999999999999997,24.7831,0.017159629713253556,6.32,0.5716600000000001,0.0,24.783068783068785,6.32,49.4,3.6686767467964168,train,,,
2001,Iraq,IRQ,MENA,38.6,2.43,0.13,50.02,45.8,0.0,1.53,1.47,1.04,0.0,4.04,95.96,1.53,23.6938,0.0028378083387906572,4.04,0.58255,2.51,23.693827160493825,4.04,50.150000000000006,3.6788291182604347,train,,,
2002,Iraq,IRQ,MENA,38.9,2.49,0.15,49.1,46.24,1.44,0.0,0.09,0.89,2.1,3.08,95.48,1.44,30.8997,0.003243243243243243,4.52,0.5778300000000001,0.98,30.899676375404532,4.52,49.25,3.686376323895818,train,,,
2003,Iraq,IRQ,MENA,39.2,2.59,1.14,48.98,43.87,0.98,1.05,1.19,0.81,1.97,5.02,94.0,2.0300000000000002,18.6879,0.025979945305378303,6.0,0.576165,2.0,18.687872763419485,6.0,50.12,3.6938669956249757,train,,,
2004,Iraq,IRQ,MENA,39.5,2.7,2.05,47.89,42.7,1.45,1.1,1.24,0.0,3.57,5.91,92.64,2.55,15.6486,0.04799812690236478,7.36,0.571825,1.24,15.64864864864865,7.36,49.94,3.7013019741124933,train,,,
2005,Iraq,IRQ,MENA,39.8,2.72,1.65,47.17,42.63,2.01,0.0,3.12,0.0,3.41,6.53,91.46,2.01,13.9847,0.03869606003752345,8.54,0.56211,3.12,13.984709480122323,8.54,48.82,3.708682081410116,train,,,
2006,Iraq,IRQ,MENA,40.1,2.79,0.79,49.07,43.08,0.99,1.76,1.77,1.3,1.25,6.07,92.94,2.75,15.2862,0.018333720120677653,7.06,0.569785,3.0700000000000003,15.286184210526315,7.0600000000000005,49.86,3.716008121502189,train,,,
2007,Iraq,IRQ,MENA,40.4,2.84,1.08,49.66,44.08,1.56,0.78,1.54,0.35,0.94,3.61,94.82,2.34,26.1934,0.024495350419596284,5.17,0.58161,1.8900000000000001,26.193370165745858,5.17,50.739999999999995,3.7232808808312687,train,,,
2008,Iraq,IRQ,MENA,40.7,2.89,0.73,47.88,44.22,2.53,1.98,1.8,0.0,0.86,4.64,92.83,4.51,19.9634,0.016504634863215014,7.17,0.5653900000000001,1.8,19.963440860215055,7.17,48.61,3.730501128804756,train,,,
2009,Iraq,IRQ,MENA,41.0,2.96,3.0,47.62,45.46,1.37,0.69,0.73,0.0,1.12,2.54,96.08,2.06,37.6784,0.06597756762700682,3.91,0.59172,0.73,37.67843137254902,3.91,50.62,3.7376696182833684,train,,,
2010,Iraq,IRQ,MENA,41.3,3.04,0.29,48.71,44.36,0.47,1.09,2.55,0.04,2.48,6.17,93.36,1.56,15.1068,0.006535947712418301,6.64,0.5678449999999999,2.59,15.106796116504855,6.64,49.0,3.744787086052232,train,,,
2011,Iraq,IRQ,MENA,41.6,3.33,0.0,50.57,46.38,0.98,0.32,0.91,0.0,0.84,2.07,96.95,1.3,46.6106,0.0,3.05,0.5879850000000001,0.91,46.610576923076934,3.05,50.57,3.751854253275325,train,,,
2012,Iraq,IRQ,MENA,41.9,3.45,1.63,48.01,44.64,0.09,0.63,2.02,0.34,2.64,5.63,94.28,0.72,16.7163,0.03650615901455767,5.72,0.5772550000000001,2.36,16.71631205673759,5.72,49.64,3.758871825933971,train,,,
2013,Iraq,IRQ,MENA,42.2,3.68,2.2,48.49,42.49,0.14,1.66,2.0,1.33,1.67,6.67,93.19,1.7999999999999998,13.9506,0.05176470588235295,6.81,0.5768800000000001,3.33,13.95059880239521,6.81,50.690000000000005,3.765840495250065,train,,,
2014,Iraq,IRQ,MENA,42.5,3.83,2.48,46.58,44.37,0.57,0.87,2.3,0.0,2.83,5.99,93.44,1.44,15.5733,0.055881027489860305,6.56,0.5738150000000001,2.3,15.573333333333332,6.5600000000000005,49.059999999999995,3.7727609380946383,train,,,
2015,Iraq,IRQ,MENA,42.8,4.14,1.74,46.63,46.16,0.37,0.0,3.88,0.0,1.22,5.1,94.53,0.37,18.499,0.03768680961663418,5.47,0.574845,3.88,18.49902152641879,5.47,48.370000000000005,3.7796338173824005,train,,,
2016,Iraq,IRQ,MENA,43.1,4.26,1.2,46.98,45.53,1.57,1.54,2.27,0.9,0.0,4.71,93.72,3.1100000000000003,19.8559,0.026350461133069828,6.28,0.569235,3.17,19.85593220338983,6.28,48.18,3.7864597824528,train,,,
